DATETIME,53.286774 -6.245183,53.37331999999999 -6.274417,53.27174300000001 -6.213767,53.392515 -6.3001510000000005,53.305724 -6.298539,53.33436 -6.325958999999999,53.286170999999996 -6.26926,53.31470899999999 -6.279872,53.286745999999994 -6.178241000000001,53.419753 -6.226095,53.279585 -6.143119,53.299876 -6.179007,53.345507 -6.267847,53.32635500000001 -6.26315,53.382903000000006 -6.365292,53.250001 -6.191125,53.290882999999994 -6.13165,53.28704499999999 -6.196829,53.360381000000004 -6.257505999999999,53.253554 -6.13042,53.37786 -6.244234,53.370813 -6.315003,53.334192 -6.2782919999999995,53.26136700000001 -6.155157,53.369043999999995 -6.218948,53.358035 -6.268935,53.35383100000001 -6.231171,53.244865000000004 -6.137441,53.347601 -6.279674,53.33815 -6.238469,53.335933 -6.263602,53.323752 -6.247185,53.38201899999999 -6.165686,53.290172 -6.2298029999999995,53.370261 -6.193283999999999,53.333085 -6.30201,53.388753 -6.2069540000000005,53.347816 -6.256997,53.343677 -6.359943,53.353522999999996 -6.243812999999999,53.339977000000005 -6.220313,53.39818100000001 -6.264798000000001,53.313464 -6.209186,53.27951899999999 -6.164772,53.394076 -6.23744,53.35224300000001 -6.29433,53.305538 -6.253584,53.31748100000001 -6.232883999999999,53.3386 -6.251761,53.401607999999996 -6.172904
2020-04-09 20:00:00+00:00,44,58,48,51,49,45,55,44,43,60,51,45,43,44,49,55,44,48,39,39,45,59,41,50,56,44,45,48,40,43,41,50,57,47,52,48,58,40,49,41,38,54,55,47,59,49,44,39,39,41
2020-04-09 21:00:00+00:00,39,53,39,46,41,42,50,39,37,56,46,38,39,39,48,49,39,37,38,39,45,55,38,46,51,39,39,42,38,37,38,46,53,40,48,38,53,39,47,39,37,51,49,42,55,44,39,49,38,39
2020-04-09 22:00:00+00:00,38,49,39,39,39,38,45,37,38,52,39,39,37,38,48,45,39,38,37,36,39,51,37,42,47,37,37,41,36,35,37,42,49,38,45,38,49,37,44,37,35,46,45,39,51,41,39,37,36,37
2020-04-09 23:00:00+00:00,37,48,39,42,38,39,44,36,39,52,42,38,37,38,50,44,45,36,38,37,42,51,36,41,46,36,36,45,36,35,37,40,48,36,41,39,48,35,42,36,34,47,44,39,50,40,37,43,36,36
2020-04-10 00:00:00+00:00,40,51,45,55,44,47,50,49,43,53,48,40,39,42,50,49,50,50,39,50,47,53,39,48,50,38,42,50,39,39,39,49,51,49,51,49,51,39,51,39,49,54,49,42,52,49,49,49,38,39
2020-04-10 01:00:00+00:00,48,50,45,55,49,43,49,48,49,52,49,46,38,39,47,48,49,49,39,49,47,52,48,49,50,40,36,49,39,37,37,48,50,43,50,48,51,38,50,39,48,41,48,49,52,48,48,48,37,39
2020-04-10 02:00:00+00:00,45,48,40,54,46,47,46,45,46,51,47,40,37,38,49,46,47,46,39,42,41,50,45,44,47,38,46,41,38,45,44,45,48,45,47,45,49,38,48,45,46,52,46,46,50,45,40,45,45,45
2020-04-10 03:00:00+00:00,39,49,45,51,49,49,49,49,49,50,43,49,48,49,46,49,36,46,48,46,49,50,42,49,49,49,37,44,48,39,48,49,49,49,49,49,50,41,49,49,49,50,49,49,42,49,45,49,40,49
2020-04-10 04:00:00+00:00,55,56,51,47,48,55,55,55,55,56,51,55,43,45,53,55,55,55,55,55,56,56,45,55,55,47,43,55,45,44,46,55,56,55,55,55,56,49,56,47,55,57,55,48,56,55,55,55,55,47
2020-04-10 05:00:00+00:00,58,59,54,61,58,58,58,58,58,60,58,48,43,58,56,58,58,56,49,51,59,60,51,58,59,51,46,58,42,58,39,58,59,58,59,58,59,48,59,43,58,60,58,53,59,58,46,58,42,43
2020-04-10 06:00:00+00:00,56,61,53,48,63,58,63,63,62,59,62,51,51,55,53,63,62,59,49,55,56,59,48,62,62,53,49,52,51,55,42,63,61,63,61,58,61,52,61,59,63,59,63,53,60,59,63,63,59,59
2020-04-10 07:00:00+00:00,57,71,59,57,65,55,71,51,59,71,58,53,56,58,59,71,49,62,51,58,64,71,54,67,71,50,50,62,57,50,53,60,71,63,67,56,71,47,71,53,53,58,71,58,71,65,59,60,47,53
2020-04-10 08:00:00+00:00,66,76,69,59,63,57,80,59,68,78,64,59,61,66,59,79,67,63,60,59,70,79,62,71,80,58,61,69,61,57,63,69,81,65,77,71,80,60,68,58,55,62,75,63,61,77,69,62,60,58
2020-04-10 09:00:00+00:00,63,72,68,49,69,67,77,63,59,76,69,62,63,67,60,76,63,60,57,59,62,77,61,66,77,60,58,68,61,59,60,67,79,68,70,59,79,54,67,63,53,55,72,63,58,64,64,59,58,63
2020-04-10 10:00:00+00:00,58,69,59,48,62,58,69,54,58,72,59,58,55,59,57,68,60,52,51,57,64,73,58,59,72,59,54,63,55,51,59,58,75,58,70,58,75,55,61,54,51,56,62,58,57,59,57,55,51,54
2020-04-10 11:00:00+00:00,52,65,59,47,56,51,65,51,52,65,57,52,49,55,56,65,53,56,48,50,54,65,48,58,65,46,51,57,45,50,50,56,65,56,59,53,65,48,54,46,44,54,60,56,65,55,53,54,42,46
2020-04-10 12:00:00+00:00,58,73,59,53,61,61,68,59,56,75,60,58,52,58,67,67,59,57,54,55,65,75,57,60,70,56,54,61,53,51,56,58,79,59,74,60,76,48,67,48,48,60,62,58,58,59,57,54,54,48
2020-04-10 13:00:00+00:00,59,75,60,54,63,62,69,58,53,75,59,57,50,58,63,68,58,54,51,53,61,77,59,57,70,57,58,58,50,51,46,58,78,58,66,60,74,48,67,54,54,59,63,59,59,66,57,53,53,54
2020-04-10 14:00:00+00:00,50,62,55,47,54,49,62,47,49,62,56,45,50,51,50,62,51,53,41,44,54,62,49,57,62,48,50,53,46,47,50,56,62,51,56,54,62,45,53,47,44,52,59,52,62,56,51,49,43,47
2020-04-10 15:00:00+00:00,53,64,57,44,57,53,64,49,48,64,57,50,46,53,55,64,51,54,43,46,53,64,51,57,64,49,52,55,46,51,50,58,64,54,59,51,64,44,53,53,45,52,63,54,55,56,53,47,49,53
2020-04-10 16:00:00+00:00,48,60,55,49,50,49,60,46,47,60,53,51,46,49,48,60,50,44,47,47,51,60,47,56,60,49,47,55,44,48,48,56,60,53,55,50,60,46,48,43,38,48,60,50,60,55,50,47,47,43
2020-04-10 17:00:00+00:00,50,62,55,44,51,50,62,48,50,62,58,51,44,50,52,62,51,47,45,47,50,62,48,56,62,44,51,56,50,50,48,57,62,52,55,49,62,47,54,48,41,52,62,52,53,52,53,43,49,48
2020-04-10 18:00:00+00:00,49,59,53,48,52,53,59,46,47,59,54,49,46,49,50,59,48,48,41,44,53,59,46,55,59,47,46,53,46,42,45,53,59,53,53,51,59,44,50,46,49,46,59,51,59,54,48,51,45,46
2020-04-10 19:00:00+00:00,43,54,48,39,44,41,54,40,44,54,49,42,40,45,48,54,38,38,42,38,45,54,39,49,54,39,43,47,39,44,40,51,54,45,45,42,54,39,46,41,38,39,54,46,41,48,44,45,39,41
2020-04-10 20:00:00+00:00,39,49,41,40,39,41,49,38,38,49,44,39,39,40,41,49,40,38,38,38,43,49,37,47,49,38,39,41,39,39,38,46,49,42,44,39,49,38,40,39,37,39,49,39,49,46,37,37,38,39
2020-04-10 21:00:00+00:00,43,55,47,40,48,46,55,39,46,55,49,41,42,42,45,55,41,39,41,40,41,55,42,50,55,40,39,47,39,41,41,51,55,42,49,40,55,39,46,43,38,43,55,44,55,51,44,51,39,43
2020-04-10 22:00:00+00:00,39,51,45,38,44,45,51,39,39,51,48,37,40,40,40,51,45,44,38,38,45,51,39,46,51,39,37,48,39,39,39,46,51,42,48,41,51,39,45,39,37,44,51,43,51,47,41,42,39,39
2020-04-10 23:00:00+00:00,58,66,61,51,58,58,66,52,58,66,62,61,52,59,58,67,64,58,48,56,59,65,53,61,67,52,54,67,52,56,53,59,67,60,67,61,67,53,57,57,57,61,68,59,66,59,58,68,55,57
2020-04-11 00:00:00+00:00,38,44,39,39,44,40,44,37,44,44,39,44,37,44,39,44,44,44,38,44,38,44,38,42,44,38,38,40,36,37,34,41,44,44,44,40,44,36,44,37,44,38,44,39,44,44,44,41,38,37
2020-04-11 01:00:00+00:00,39,45,41,43,45,40,45,45,45,45,45,45,38,45,40,45,45,45,36,45,45,45,45,43,45,39,38,45,38,41,35,45,45,45,45,39,45,35,45,36,45,45,45,39,45,40,45,43,37,36
2020-04-11 02:00:00+00:00,50,50,45,43,50,50,50,50,50,50,50,50,46,50,44,50,50,50,38,50,50,50,50,50,50,42,43,50,41,50,50,50,50,50,50,46,50,39,50,50,50,50,50,50,50,46,50,50,42,50
